sku,name,category,subcategory,has_image,description_length,issues
24-354-01,"Cottle Alar Hooklet",Neurosurgery,Nerve Hooks,yes,41,"short-desc"
24-358-17,"Neivert Alar Hooklet",Neurosurgery,Nerve Hooks,yes,27,"short-desc"
24-322-01,"Maltz Nasal Rasp",Orthopedic,Rasps & Files,yes,31,"short-desc"
14-444-16,"DeBakey Anastomosis Clamp",General Surgery,Tissue Forceps,yes,46,"short-desc"
14-344-21,"Potts Anastomosis Clamp",Cardiovascular,Vascular Clamps,yes,44,"short-desc"
14-408-18,"Glover Aorta-Anastomosis Clamp",Cardiovascular,Vascular Clamps,yes,49,"short-desc"
14-382-24,"Weber Aorta Clamp",General Surgery,Clamps,yes,42,"short-desc"
14-368-30,"DeBakay Aortic Aneurysm Clamp",Cardiovascular,Vascular Clamps,yes,48,"short-desc"
14-264-09,"DeBakey-Satinsky Bulldog Clamp",General Surgery,Tissue Forceps,yes,48,"short-desc"
14-290-17,"Javid Carotid Shunt Clamp",General Surgery,Clamps,yes,34,"short-desc"
14-284-18,"Dale Peripheral vascular clamp",Cardiovascular,Vascular Clamps,yes,49,"short-desc"
28-216-14,"Dressing Jars / Cotton Containers",General Surgery,Tissue Forceps,yes,47,"short-desc"
24-372-15,"Aiach Columella suturing forceps",ENT,Ear & Nasal Forceps,yes,41,"short-desc"
24-336-19,"Aufricht Nasal retractor",General Surgery,Retractors,yes,43,"short-desc"
24-320-21,"Fomon Bone file",Orthopedic,Rasps & Files,yes,33,"short-desc"
24-296-17,"Joseph Nasal Saw",Orthopedic,Periosteal Elevators,yes,40,"short-desc"
15-420-02,"Penfield Dissector",ENT,Mouth & Throat,yes,39,"short-desc"
15-375-30,"Yasargil Galea Hook",Neurosurgery,Micro Instruments,yes,26,"short-desc"
15-381-18,"Freer Septum Elvator",Orthopedic,Periosteal Elevators,yes,42,"short-desc"
15-368-18,"Penfield Dura Dissector",Neurosurgery,Nerve Hooks,yes,40,"short-desc"
24-392-19,"Guilen Suction rasparatory",General Surgery,Suction Tubes,yes,33,"short-desc"
24-382-01,"Coakley Antrum Curette",Orthopedic,Bone Curettes,yes,37,"short-desc"
15-366-19,"Penfield Dura Dissector",Neurosurgery,Nerve Hooks,yes,40,"short-desc"
28-386-02,"Urinal Jug",Sterilization & Holloware,Containers,yes,40,"short-desc"
24-348-16,"Fomon button ended alar hooklet",Orthopedic,Rasps & Files,yes,38,"short-desc"
24-368-22,"Asch Septum straightening forceps",ENT,Ear & Nasal Forceps,yes,42,"short-desc"
15-356-01,"Gillies Nerve and Dura Hook",Neurosurgery,Nerve Hooks,yes,48,"short-desc"
24-290-18,"Silver Rhinoplastic Chisel",Orthopedic,Osteotomes & Chisels,yes,46,"short-desc"
28-386-03,"Urinal Jug",Sterilization & Holloware,Containers,yes,40,"short-desc"
15-427-15,"Cloward Lamina Spreader",Cardiovascular,Rib Spreaders,yes,38,"short-desc"
15-380-22,"Dissector / Elevator",Orthopedic,Periosteal Elevators,yes,27,"short-desc"
15-419-01,"Penfield Dissector",ENT,Mouth & Throat,yes,39,"short-desc"
15-373-24,"Olivecrona Dura dissector / elavator",Neurosurgery,Nerve Hooks,yes,43,"short-desc"
15-362-26,"Groningen Nerve and Dura Hook",Neurosurgery,Nerve Hooks,yes,38,"short-desc"
24-328-17,"Cottle Nasal Hooklet",Neurosurgery,Nerve Hooks,yes,34,"short-desc"
24-338-08,"Kilner Alar hooklet",Neurosurgery,Nerve Hooks,yes,32,"short-desc"
24-308-01,"Maltz Nasal Rasp",Orthopedic,Rasps & Files,yes,47,"short-desc"
24-294-17,"Joseph Nasal Saw",Orthopedic,Periosteal Elevators,yes,39,"short-desc"
24-292-18,"Parkes Osteotome",Orthopedic,Osteotomes & Chisels,yes,23,"short-desc"
24-278-01,"Walter Osteotome",Orthopedic,Osteotomes & Chisels,yes,29,"short-desc"
24-288-18,"Silver Rhinoplastic Chisel",Orthopedic,Osteotomes & Chisels,yes,45,"short-desc"
24-312-01,"Gallaher Antrum Rasp",Orthopedic,Rasps & Files,yes,48,"short-desc"
24-272-18,"Cottle Osteotome",Orthopedic,Osteotomes & Chisels,yes,32,"short-desc"
24-286-18,"Silver Rhinoplastic Chisel",Orthopedic,Osteotomes & Chisels,yes,49,"short-desc"
24-276-01,"Walter Gouge",Orthopedic,Osteotomes & Chisels,yes,25,"short-desc"
24-270-18,"Cottle Osteotome",Orthopedic,Osteotomes & Chisels,yes,32,"short-desc"
24-264-18,"Cottle Osteotome",Orthopedic,Osteotomes & Chisels,yes,39,"short-desc"
24-268-18,"Cottle Osteotome",Orthopedic,Osteotomes & Chisels,yes,31,"short-desc"
24-260-16,"Killian-Claus Septum Gouge",Orthopedic,Osteotomes & Chisels,yes,39,"short-desc"
24-258-16,"Killian Septum Gouge",Orthopedic,Osteotomes & Chisels,yes,33,"short-desc"
24-252-16,"Freer Septum Chisel",Orthopedic,Osteotomes & Chisels,yes,44,"short-desc"
24-282-01,"Cinelli Osteotome",Orthopedic,Osteotomes & Chisels,yes,31,"short-desc"
24-284-01,"Neivert-Anderson Osteotome",Orthopedic,Osteotomes & Chisels,yes,48,"short-desc"
24-280-01,"Fomon Chisel",Orthopedic,Osteotomes & Chisels,yes,25,"short-desc"
24-250-16,"Freer Septum Chisel",Orthopedic,Osteotomes & Chisels,yes,40,"short-desc"
24-228-20,"Pennington Septum Elevator",Orthopedic,Periosteal Elevators,yes,43,"short-desc"
24-202-01,"Ballenger Swivel Knife",General Surgery,Sponge Forceps,yes,37,"short-desc"
24-130-12,"Weill Ethmoid Bone Forceps",ENT,Ear & Nasal Forceps,yes,49,"short-desc"
24-212-16,"Joseph Septum elevator",Orthopedic,Periosteal Elevators,yes,37,"short-desc"
24-148-20,"Middleton-Jansen Septum Forceps",General Surgery,Tissue Forceps,yes,38,"short-desc"
24-110-18,"Hartmann Nasal polypus forceps",ENT,Ear & Nasal Speculums,yes,39,"short-desc"
15-429-17,"Inge Lamina Spreader",Cardiovascular,Rib Spreaders,yes,33,"short-desc"
19-172-50,"Millin Bladder Retractor",Surgical,Liver.GallBladde.KidneyandUrology,yes,144,"generic-category"
24-204-01,"Ballenger Swivel Knife",General Surgery,Sponge Forceps,yes,35,"short-desc"
24-190-15,"Joseph Rhinoplastic Knife",Orthopedic,Periosteal Elevators,yes,40,"short-desc"
24-128-12,"Ethmoid Bone Forceps",ENT,Ear & Nasal Forceps,yes,43,"short-desc"
24-218-19,"Freer Septum Elevator",Orthopedic,Periosteal Elevators,yes,41,"short-desc"
24-112-17,"Knight Septum Forceps",ENT,Ear & Nasal Forceps,yes,28,"short-desc"
15-428-13,"Cloward Lamina Spreader",Cardiovascular,Rib Spreaders,yes,40,"short-desc"
15-376-41,"Yasargil Galea Hook",Neurosurgery,Micro Instruments,yes,26,"short-desc"
19-172-51,"Fiber Optic Light Carrier",Surgical,Liver.GallBladde.KidneyandUrology,yes,82,"generic-category"
24-206-16,"Brunings Septum knife",Plastic Surgery,Dermatomes,yes,30,"short-desc"
24-186-15,"Joseph Rhinoplastic Knife",Orthopedic,Periosteal Elevators,yes,34,"short-desc"
24-232-23,"Cottle Septum Elevator",Orthopedic,Periosteal Elevators,yes,39,"short-desc"
04-656-26,"Bengolea Haemostatic Forceps",General Surgery,Hemostatic Forceps,yes,45,"short-desc"
24-114-17,"Graig Septum Forceps",ENT,Ear & Nasal Forceps,yes,27,"short-desc"
15-379-24,"Davis Dura Dissector",Neurosurgery,Nerve Hooks,yes,29,"short-desc"
15-422-04,"Penfield Dissector",ENT,Mouth & Throat,yes,39,"short-desc"
15-382-20,"Freer Septum Elvator",Orthopedic,Periosteal Elevators,yes,42,"short-desc"
24-240-19,"Masing Periosteal elevator",Orthopedic,Periosteal Elevators,yes,43,"short-desc"
24-210-16,"Halle Septum elevator",Orthopedic,Periosteal Elevators,yes,36,"short-desc"
11-272-19,"Mayo-Hegar Needle Holder",General Surgery,Scissors,yes,49,"short-desc"
24-200-18,"Freer Septum knife",Orthopedic,Periosteal Elevators,yes,27,"short-desc"
24-106-20,"Westmacott Nasal Tampon Forceps",ENT,Ear & Nasal Forceps,yes,38,"short-desc"
19-172-52,"Central Blade",Surgical,Liver.GallBladde.KidneyandUrology,yes,92,"generic-category"
15-430-16,"Inge Lamina Spreader",Cardiovascular,Rib Spreaders,yes,36,"short-desc"
15-421-00,"Nerve Hook",Neurosurgery,Nerve Hooks,yes,26,"short-desc"
15-424-00,"Spine probe",General Surgery,Probes,yes,27,"short-desc"
24-234-18,"Killian Septum Elevator",Orthopedic,Periosteal Elevators,yes,38,"short-desc"
15-384-16,"Dorsey Dura Separator",Neurosurgery,Nerve Hooks,yes,44,"short-desc"
15-404-00,"Micro nerve hook",Neurosurgery,Nerve Hooks,yes,23,"short-desc"
24-216-19,"Freer Septum Elevator",Orthopedic,Periosteal Elevators,yes,41,"short-desc"
24-198-19,"Freer Septum knife",Orthopedic,Periosteal Elevators,yes,25,"short-desc"
24-118-01,"Luc Ethmoid Bone Forceps",ENT,Ear & Nasal Forceps,yes,39,"short-desc"
15-367-00,"Penfield Dura Dissector",Neurosurgery,Nerve Hooks,yes,40,"short-desc"
23-562-18,"Lempert Ear Periosteal Elevator",Orthopedic,Rongeurs,yes,44,"short-desc"
15-377-24,"Toennis Dura Dissector",Neurosurgery,Nerve Hooks,yes,29,"short-desc"
15-374-20,"Sachs Dura Dissector",Neurosurgery,Nerve Hooks,yes,29,"short-desc"
24-238-18,"Joseph Periosteal elevator",Orthopedic,Periosteal Elevators,yes,41,"short-desc"
24-194-16,"Fomon Rhinoplastic Knife",Orthopedic,Rasps & Files,yes,33,"short-desc"
24-226-20,"McKenty Septum Elevator",Orthopedic,Periosteal Elevators,yes,40,"short-desc"
15-343-19,"Cushing Nerve and Dura Hook",General Surgery,Tissue Forceps,yes,48,"short-desc"
24-108-18,"Lubet-Barbon Nasal Tampon Forceps",ENT,Ear & Nasal Forceps,yes,42,"short-desc"
19-172-91,"Lateral blades",Surgical,Liver.GallBladde.KidneyandUrology,yes,83,"generic-category"
15-378-21,"Davis Dura Dissector",Neurosurgery,Nerve Hooks,yes,36,"short-desc"
15-352-13,"Frazier Nerve and Dura Hook",General Surgery,Suction Tubes,yes,34,"short-desc"
24-192-15,"Joseph Rhinoplastic Knife",Orthopedic,Periosteal Elevators,yes,40,"short-desc"
15-372-24,"Olivecrona Dura Dissectors / Elavator",Neurosurgery,Nerve Hooks,yes,44,"short-desc"
15-360-17,"Brom Vein Hook",Cardiovascular,Vein Strippers,yes,21,"short-desc"
15-341-14,"Crile Nerve and Dura Hook",General Surgery,Hemostatic Forceps,yes,34,"short-desc"
15-351-16,"Hartmann Nerve and Dura Hook",Neurosurgery,Nerve Hooks,yes,42,"short-desc"
15-322-26,"Curette",Orthopedic,Bone Curettes,yes,33,"short-desc"
15-284-23,"Fisch Micro Hook",Neurosurgery,Nerve Hooks,yes,30,"short-desc"
15-317-26,"Curette (rigid)",Orthopedic,Bone Curettes,yes,30,"short-desc"
15-303-19,"Yasargil Micro Hand Instrument",Neurosurgery,Micro Instruments,yes,37,"short-desc"
15-298-19,"Yasargil Micro Hand Instrument",Neurosurgery,Micro Instruments,yes,37,"short-desc"
15-273-18,"Yasargil-Type Raspatories",Orthopedic,Rasps & Files,yes,32,"short-desc"
24-224-21,"Freer Septum Elevator",Orthopedic,Periosteal Elevators,yes,36,"short-desc"
24-222-18,"Freer Septum Elevator",Orthopedic,Periosteal Elevators,yes,36,"short-desc"
24-196-16,"Freer Muscosa knife / Septum knife",Orthopedic,Periosteal Elevators,yes,43,"short-desc"
15-364-17,"Penfield Dura Dissector",Neurosurgery,Nerve Hooks,yes,40,"short-desc"
24-120-01,"Brunings Septum Forceps",ENT,Ear & Nasal Forceps,yes,40,"short-desc"
24-116-01,"Septum Forceps",ENT,Ear & Nasal Forceps,yes,36,"short-desc"
24-184-14,"Cottle Rhinoplastic Knife",Plastic Surgery,Dermatomes,yes,32,"short-desc"
23-566-01,"Lempert Ear scoop",Orthopedic,Rongeurs,yes,41,"short-desc"
24-102-15,"Troltsch Nasal Tampon Forceps",ENT,Ear & Nasal Forceps,yes,38,"short-desc"
23-560-20,"Lempert Ear Periosteal Elevator",Orthopedic,Rongeurs,yes,46,"short-desc"
23-534-19,"Lucae Tympanum Needle",General Surgery,Tissue Forceps,yes,28,"short-desc"
23-532-18,"Lucae Tympanum Needle",General Surgery,Tissue Forceps,yes,28,"short-desc"
23-530-18,"Lucae Tympanum Needle",General Surgery,Tissue Forceps,yes,28,"short-desc"
24-100-14,"Troltsch Nasal Tampon Forceps",ENT,Ear & Nasal Forceps,yes,38,"short-desc"
15-370-18,"Olivecrona Dura Dissectors / Elavator",Neurosurgery,Nerve Hooks,yes,44,"short-desc"
23-500-16,"Jansen Ear spoon",General Surgery,Tissue Forceps,yes,30,"short-desc"
23-484-13,"Langenbeck Ear curette",General Surgery,Retractors,yes,36,"short-desc"
23-360-16,"Jansen Ear Forceps",General Surgery,Tissue Forceps,yes,25,"short-desc"
23-354-11,"Troeltsch (Wilde) Ear Forceps",ENT,Ear & Nasal Forceps,yes,36,"short-desc"
23-304-11,"Hartmann Tuning Fork",ENT,Ear & Nasal Speculums,yes,28,"short-desc"
23-284-01,"Lucae Tuning Fork",General Surgery,Tissue Forceps,yes,24,"short-desc"
23-274-02,"Hartmann Tuning Fork",ENT,Ear & Nasal Speculums,yes,28,"short-desc"
23-266-04,"Hartmann Tuning Fork",ENT,Ear & Nasal Speculums,yes,27,"short-desc"
15-335-20,"Dandy Nerve Hook",Neurosurgery,Nerve Hooks,yes,31,"short-desc"
23-212-16,"Rosen Lancet knife",Plastic Surgery,Dermatomes,yes,30,"short-desc"
23-164-03,"Micro ear hook",Neurosurgery,Nerve Hooks,yes,34,"short-desc"
23-130-15,"Plester Flap Knife",Plastic Surgery,Dermatomes,yes,25,"short-desc"
15-371-20,"Olivecrona Dura Dissectors / Elavator",Neurosurgery,Nerve Hooks,yes,44,"short-desc"
15-361-21,"Milligan Dura Dissector",Neurosurgery,Nerve Hooks,yes,32,"short-desc"
15-348-20,"Adson Nerve and Dura Hook",General Surgery,Tissue Forceps,yes,45,"short-desc"
23-170-15,"Fisch Micro dissectors",ENT,Mouth & Throat,yes,46,"short-desc"
23-502-01,"Lucae Ear Hooklet",General Surgery,Tissue Forceps,yes,32,"short-desc"
23-336-03,"Snare wire",ENT,Mouth & Throat,yes,34,"short-desc"
23-174-15,"Fisch Micro dissectors",ENT,Mouth & Throat,yes,48,"short-desc"
23-302-10,"Hartmann Tuning Fork",ENT,Ear & Nasal Speculums,yes,45,"short-desc"
23-282-06,"Hartmann Tuning Fork",ENT,Ear & Nasal Speculums,yes,29,"short-desc"
23-272-01,"Hartmann Tuning Fork",ENT,Ear & Nasal Speculums,yes,27,"short-desc"
23-248-01,"Hartmann Ear Speculum",ENT,Ear & Nasal Speculums,yes,38,"short-desc"
23-148-05,"Barbara micro ear hook",Neurosurgery,Nerve Hooks,yes,37,"short-desc"
23-188-16,"Plester Raspatory",Orthopedic,Rasps & Files,yes,32,"short-desc"
15-369-18,"Watson-Cheyne Dissector",ENT,Mouth & Throat,yes,30,"short-desc"
15-334-22,"Hoen Nerve Hook",Neurosurgery,Nerve Hooks,yes,29,"short-desc"
15-365-19,"Penfield Dura Dissector",Neurosurgery,Nerve Hooks,yes,40,"short-desc"
15-363-26,"Groningen Nerve and Dura Hook",Neurosurgery,Nerve Hooks,yes,38,"short-desc"
23-358-12,"Grunwald Ear Forceps",ENT,Ear & Nasal Forceps,yes,29,"short-desc"
15-349-20,"Sachs Nerve and Dura Hook",Neurosurgery,Nerve Hooks,yes,45,"short-desc"
23-506-01,"Day Ear Hooklet",Neurosurgery,Nerve Hooks,yes,30,"short-desc"
23-408-75,"Micro Ear Forceps",ENT,Ear & Nasal Forceps,yes,47,"short-desc"
23-312-00,"Konig Tuning Fork",ENT,Diagnostics,yes,42,"short-desc"
23-292-05,"Lucae Tuning Fork",General Surgery,Tissue Forceps,yes,26,"short-desc"
23-276-03,"Hartmann Tuning Fork",ENT,Ear & Nasal Speculums,yes,28,"short-desc"
23-268-05,"Hartmann Tuning Fork",ENT,Ear & Nasal Speculums,yes,28,"short-desc"
23-262-02,"French Tuning Fork",ENT,Diagnostics,yes,25,"short-desc"
23-246-00,"Boucheron Ear Speculum",ENT,Ear & Nasal Speculums,yes,39,"short-desc"
23-162-03,"Micro ear hook",Neurosurgery,Nerve Hooks,yes,34,"short-desc"
23-142-03,"Barbara micro ear hook",Neurosurgery,Nerve Hooks,yes,42,"short-desc"
15-358-01,"Wagener Nerve and Dura Hook",Neurosurgery,Nerve Hooks,yes,42,"short-desc"
15-357-02,"Gillies Nerve and Dura Hook",Neurosurgery,Nerve Hooks,yes,48,"short-desc"
06-258-22,"Kocher Retractor",General Surgery,Hemostatic Forceps,yes,30,"short-desc"
15-340-17,"Sachs Nerve and Dura Hook",Neurosurgery,Nerve Hooks,yes,32,"short-desc"
23-444-02,"Beyer Mastoid Rongeur",Orthopedic,Rongeurs,yes,47,"short-desc"
23-186-16,"Plester Raspatory",Orthopedic,Rasps & Files,yes,24,"short-desc"
23-376-11,"Buck Foreign body lever",Diagnostic,Reflex Hammers,yes,32,"short-desc"
11-304-14,"Mathieu Needle Holder",General Surgery,Needle Holders,yes,28,"short-desc"
23-128-15,"Tabb Mucosa Knife",Plastic Surgery,Dermatomes,yes,26,"short-desc"
23-488-13,"Gross Ear scoop / hook",General Surgery,Sponge Forceps,yes,49,"short-desc"
23-392-85,"Strumpel Ear Polypus Forceps",ENT,Ear & Nasal Forceps,yes,48,"short-desc"
23-352-10,"Troeltsch (Wilde) Ear Forceps",ENT,Ear & Nasal Forceps,yes,38,"short-desc"
23-294-06,"Lucae Tuning Fork",General Surgery,Tissue Forceps,yes,26,"short-desc"
23-288-03,"Lucae Tuning Fork",General Surgery,Tissue Forceps,yes,25,"short-desc"
23-260-01,"French Tuning Fork",ENT,Diagnostics,yes,25,"short-desc"
23-220-16,"Rosen Discision knife curved",Plastic Surgery,Dermatomes,yes,45,"short-desc"
23-210-16,"Rosen Tympanum knife",Plastic Surgery,Dermatomes,yes,32,"short-desc"
23-166-20,"Shea exploring hook",Neurosurgery,Nerve Hooks,yes,46,"short-desc"
15-350-20,"Kilner Nerve and Dura Hook",Neurosurgery,Nerve Hooks,yes,40,"short-desc"
15-344-23,"Blalock Nerve and Dura Hook",Neurosurgery,Nerve Hooks,yes,34,"short-desc"
15-329-21,"Nicola Raspatory",Orthopedic,Rasps & Files,yes,35,"short-desc"
23-504-01,"Wagener Ear Hooklet",Neurosurgery,Nerve Hooks,yes,34,"short-desc"
23-132-01,"Rosen circular cut knife",Plastic Surgery,Dermatomes,yes,49,"short-desc"
23-440-02,"Citelli Mastoid Rongeur",Orthopedic,Rongeurs,yes,49,"short-desc"
23-330-01,"Hartmann Ear Catheters",ENT,Ear & Nasal Speculums,yes,37,"short-desc"
23-298-10,"Lucae Tuning Fork",General Surgery,Tissue Forceps,yes,42,"short-desc"
23-278-04,"Hartmann Tuning Fork",ENT,Ear & Nasal Speculums,yes,29,"short-desc"
23-218-16,"Rosen Sickle knife",Plastic Surgery,Dermatomes,yes,42,"short-desc"
23-172-15,"Fisch Micro dissectors",ENT,Mouth & Throat,yes,45,"short-desc"
23-208-16,"Rosen Circular cutting knife ? 1",Plastic Surgery,Dermatomes,yes,49,"short-desc"
23-202-16,"Shambaugh 45? Hook",Neurosurgery,Nerve Hooks,yes,33,"short-desc"
23-356-12,"Troeltsch (Wilde) Ear Forceps",ENT,Ear & Nasal Forceps,yes,38,"short-desc"
15-347-20,"Adson Nerve and Dura Hook",General Surgery,Tissue Forceps,yes,45,"short-desc"
15-325-04,"Hardy Curette",Orthopedic,Bone Curettes,yes,41,"short-desc"
15-337-20,"Dandy Nerve Hook",Neurosurgery,Nerve Hooks,yes,31,"short-desc"
23-446-02,"Beyer Mastoid Rongeur",Orthopedic,Rongeurs,yes,47,"short-desc"
23-126-15,"Wullstein Sickle Knife",Plastic Surgery,Dermatomes,yes,31,"short-desc"
23-370-75,"Littauer Ear polypus forceps",General Surgery,Scissors,yes,48,"short-desc"
23-176-15,"Fisch Micro dissectors",ENT,Mouth & Throat,yes,47,"short-desc"
23-290-04,"Lucae Tuning Fork",General Surgery,Tissue Forceps,yes,26,"short-desc"
23-280-05,"Hartmann Tuning Fork",ENT,Ear & Nasal Speculums,yes,29,"short-desc"
23-264-03,"Hartmann Tuning Fork",ENT,Ear & Nasal Speculums,yes,26,"short-desc"
23-332-18,"Krause Polypus Snare",ENT,Mouth & Throat,yes,39,"short-desc"
23-194-16,"Plester Dissector",ENT,Mouth & Throat,yes,45,"short-desc"
23-192-16,"Plester Dissector",ENT,Mouth & Throat,yes,46,"short-desc"
15-336-20,"Dandy Nerve Hook",Neurosurgery,Nerve Hooks,yes,31,"short-desc"
15-346-19,"PBI Nerve and Dura Hook",Neurosurgery,Nerve Hooks,yes,30,"short-desc"
15-332-29,"Smithwick Dura Dissector",Neurosurgery,Nerve Hooks,yes,31,"short-desc"
15-319-26,"Landolt-Reulen Blunt Hook",Neurosurgery,Nerve Hooks,yes,47,"short-desc"
23-146-03,"Barbara micro ear hook",Neurosurgery,Nerve Hooks,yes,42,"short-desc"
15-312-26,"Landolt Curette",Orthopedic,Bone Curettes,yes,35,"short-desc"
23-144-03,"Barbara micro ear hook",Neurosurgery,Nerve Hooks,yes,42,"short-desc"
23-396-01,"McGee wire bending forceps",ENT,Ear & Nasal Forceps,yes,49,"short-desc"
23-334-18,"Krause-Voss Polypus Snare",ENT,Mouth & Throat,yes,46,"short-desc"
23-286-02,"Lucae Tuning Fork",General Surgery,Tissue Forceps,yes,25,"short-desc"
23-244-01,"Politzer Ear Speculum",ENT,Ear & Nasal Speculums,yes,36,"short-desc"
23-182-01,"House Micro curette",Orthopedic,Bone Curettes,yes,49,"short-desc"
23-214-16,"Rosen Tympanum knife",Plastic Surgery,Dermatomes,yes,27,"short-desc"
23-124-14,"Schuknecht Sickle knife",Plastic Surgery,Dermatomes,yes,32,"short-desc"
21-142-40,"Kielland-Luikart Obstetrical Forceps",ENT,Ear & Nasal Forceps,yes,43,"short-desc"
21-102-33,"Collin Pelvimeter",Gynecology,Vaginal Speculums,yes,41,"short-desc"
20-492-05,"Sims Uterine Curette",General Surgery,Scissors,yes,49,"short-desc"
20-520-03,"Suction Curette",General Surgery,Suction Tubes,yes,30,"short-desc"
09-304-01,"Frazier Suction Tube",General Surgery,Suction Tubes,yes,35,"short-desc"
15-300-19,"Jacobson Micro Hand Instrument",Gynecology,Uterine Forceps,yes,37,"short-desc"
09-306-01,"Frazier Suction Tube",General Surgery,Suction Tubes,yes,35,"short-desc"
15-316-26,"Landolt-Reulen Raspatories (rigid)",Orthopedic,Rasps & Files,yes,49,"short-desc"
15-305-19,"Yasargil Micro Hand Instrument",Neurosurgery,Micro Instruments,yes,37,"short-desc"
21-172-31,"Braun Obstetrical Hook",General Surgery,Scissors,yes,29,"short-desc"
06-256-20,"Kocher Retractor",General Surgery,Hemostatic Forceps,yes,32,"short-desc"
21-264-08,"Kane Umbilical Cord Clamp",General Surgery,Scissors,yes,33,"short-desc"
20-316-15,"Lahey Uterine Tenaculum Forceps",ENT,Ear & Nasal Forceps,yes,49,"short-desc"
15-283-23,"Fisch Micro Hook",Neurosurgery,Nerve Hooks,yes,30,"short-desc"
21-140-41,"Kielland Obstetrical Forceps",ENT,Ear & Nasal Forceps,yes,35,"short-desc"
21-206-22,"Luer Haemorrhoidal Forceps",Orthopedic,Rongeurs,yes,33,"short-desc"
20-360-23,"Emmett Fistula Hook",Neurosurgery,Nerve Hooks,yes,34,"short-desc"
15-342-19,"Cushing Nerve and Dura Hook",General Surgery,Tissue Forceps,yes,48,"short-desc"
15-314-26,"Blunt Hook (malleable)",General Surgery,Retractors,yes,29,"short-desc"
